OBJECTID,LocationID,global_ave,str_time,direct_ave,diff_ave,dir_dur
1,AC01,1.765008569,2024-02-01 0:00:00,1.265803576,0.499205083,10.11792946
2,AC01,1.795318246,2024-02-02 0:00:00,1.289476871,0.505841374,10.10910416
3,AC01,1.826239228,2024-02-03 0:00:00,1.313667417,0.512571871,10.1258173
4,AC01,1.85779047,2024-02-04 0:00:00,1.338382602,0.519407868,10.12914276
5,AC01,1.889962673,2024-02-05 0:00:00,1.363616705,0.526345909,10.18097687
6,AC01,1.922749639,2024-02-06 0:00:00,1.389363885,0.533385754,10.18690109
7,AC01,1.956069469,2024-02-07 0:00:00,1.415581703,0.540487826,10.19425201
8,AC01,1.989976168,2024-02-08 0:00:00,1.442293525,0.547682643,10.23131847
9,AC01,2.023387194,2024-02-09 0:00:00,1.468829393,0.55455792,10.27820492
10,AC01,2.059535503,2024-02-10 0:00:00,1.497203469,0.562331855,10.31545639
11,AC01,2.094474554,2024-02-11 0:00:00,1.525021672,0.569452941,10.41287994
12,AC01,2.130547523,2024-02-12 0:00:00,1.553600311,0.576947153,10.35473824
13,AC01,2.167119265,2024-02-13 0:00:00,1.582614183,0.584505022,10.46602345
14,AC01,2.204173565,2024-02-14 0:00:00,1.612051368,0.592122078,10.41934776
15,AC01,2.24170208,2024-02-15 0:00:00,1.641903043,0.599798977,10.49714375
16,AC01,2.279690981,2024-02-16 0:00:00,1.672157764,0.607533276,10.53422451
17,AC01,2.318127871,2024-02-17 0:00:00,1.702804685,0.615323186,10.55290318
18,AC01,2.356970549,2024-02-18 0:00:00,1.733820796,0.623149812,10.61715794
19,AC01,2.396221399,2024-02-19 0:00:00,1.765200853,0.631020606,10.64511395
20,AC01,2.435868979,2024-02-20 0:00:00,1.796934128,0.638934851,10.6752224
21,AC01,2.475900173,2024-02-21 0:00:00,1.829009295,0.646890759,10.72645378
22,AC01,2.516294003,2024-02-22 0:00:00,1.861411572,0.654882491,10.82043362
23,AC01,2.557003975,2024-02-23 0:00:00,1.894114375,0.6628896,10.82178307
24,AC01,2.598045349,2024-02-24 0:00:00,1.927118421,0.670926988,10.92598152
25,AC01,2.639404774,2024-02-25 0:00:00,1.960411668,0.678992987,11.00188637
26,AC01,2.68106842,2024-02-26 0:00:00,1.993982315,0.687086165,10.97359562
27,AC01,2.722996473,2024-02-27 0:00:00,2.027806044,0.695190609,11.04496956
28,AC01,2.76515317,2024-02-28 0:00:00,2.061859846,0.703293443,11.01906872
29,AC01,2.807558298,2024-02-29 0:00:00,2.096146584,0.711411655,11.07969475
30,AC02,1.706090689,2024-02-01 0:00:00,1.206394434,0.499696314,10.07433987
31,AC02,1.735936165,2024-02-02 0:00:00,1.229597092,0.506339014,10.10315228
32,AC02,1.76639843,2024-02-03 0:00:00,1.253322482,0.513075948,10.09248447
33,AC02,1.797493935,2024-02-04 0:00:00,1.277575374,0.519918501,10.1240139
34,AC02,1.8292135,2024-02-05 0:00:00,1.302350283,0.526863217,10.17777157
35,AC02,1.861551762,2024-02-06 0:00:00,1.327641964,0.533909798,10.19166279
36,AC02,1.894435287,2024-02-07 0:00:00,1.353416562,0.541018665,10.18875694
37,AC02,1.927912354,2024-02-08 0:00:00,1.379691958,0.548220396,10.23131847
38,AC02,1.960989356,2024-02-09 0:00:00,1.405887008,0.555102229,10.23766041
39,AC02,1.996635318,2024-02-10 0:00:00,1.433751702,0.562883675,10.27699471
40,AC02,2.031236649,2024-02-11 0:00:00,1.461225152,0.570011497,10.34621334
41,AC02,2.066918135,2024-02-12 0:00:00,1.489405155,0.57751292,10.31307125
42,AC02,2.103114128,2024-02-13 0:00:00,1.518036008,0.585078001,10.43507099
43,AC02,2.139802694,2024-02-14 0:00:00,1.547100306,0.592702329,10.37916946
44,AC02,2.176978111,2024-02-15 0:00:00,1.576591611,0.60038656,10.46381092
45,AC02,2.214627266,2024-02-16 0:00:00,1.606499076,0.608128309,10.50089073
46,AC02,2.252737761,2024-02-17 0:00:00,1.636812091,0.61592567,10.586236
47,AC02,2.29127121,2024-02-18 0:00:00,1.667511344,0.623759806,10.61239624
48,AC02,2.33022809,2024-02-19 0:00:00,1.698590159,0.63163805,10.63998508
49,AC02,2.369597435,2024-02-20 0:00:00,1.73003757,0.639559865,10.63950825
50,AC02,2.409366131,2024-02-21 0:00:00,1.761842728,0.647523403,10.72198963
51,AC02,2.449514389,2024-02-22 0:00:00,1.793991685,0.655522764,10.77684402
52,AC02,2.489999533,2024-02-23 0:00:00,1.82646203,0.663537502,10.81940174
53,AC02,2.53083396,2024-02-24 0:00:00,1.85925138,0.67158258,10.8926487
54,AC02,2.572003841,2024-02-25 0:00:00,1.892347693,0.679656267,10.96617222
55,AC02,2.613496304,2024-02-26 0:00:00,1.925739169,0.687757194,10.93341732
56,AC02,2.655274153,2024-02-27 0:00:00,1.959404826,0.695869386,11.04735088
57,AC02,2.69730401,2024-02-28 0:00:00,1.993323922,0.703979969,11.03943062
58,AC02,2.739601612,2024-02-29 0:00:00,2.027495861,0.71210587,11.13851833
59,DC01,1.593677402,2024-02-01 0:00:00,1.101678252,0.491999149,10.07889557
60,DC01,1.622818947,2024-02-02 0:00:00,1.12412703,0.498691976,10.07533836
61,DC01,1.652605534,2024-02-03 0:00:00,1.147113204,0.50549227,10.13095284
62,DC01,1.682988524,2024-02-04 0:00:00,1.170615435,0.512373149,10.20234871
63,DC01,1.714005709,2024-02-05 0:00:00,1.194648147,0.519357622,10.18290329
64,DC01,1.745651245,2024-02-06 0:00:00,1.219207287,0.526444018,10.23861217
65,DC01,1.7779181,2024-02-07 0:00:00,1.244288683,0.533629537,10.26298904
66,DC01,1.810747623,2024-02-08 0:00:00,1.269863844,0.54088378,10.28637791
67,DC01,1.843061924,2024-02-09 0:00:00,1.295300961,0.547760963,10.35988998
68,DC01,1.878183365,2024-02-10 0:00:00,1.322549701,0.555633664,10.33464813
69,DC01,1.912772298,2024-02-11 0:00:00,1.349636197,0.563136041,10.4233532
70,DC01,1.947320461,2024-02-12 0:00:00,1.376923203,0.570397198,10.42874718
71,DC01,1.982958317,2024-02-13 0:00:00,1.404934883,0.578023374,10.46932125
72,DC01,2.019117117,2024-02-14 0:00:00,1.433404446,0.585712731,10.49433613
73,DC01,2.055777311,2024-02-15 0:00:00,1.462319851,0.59345758,10.55305099
74,DC01,2.092933416,2024-02-16 0:00:00,1.491673708,0.601259708,10.55882645
75,DC01,2.130573034,2024-02-17 0:00:00,1.521456122,0.609116793,10.59059238
76,DC01,2.168684483,2024-02-18 0:00:00,1.551657438,0.617026985,10.64321232
77,DC01,2.207235098,2024-02-19 0:00:00,1.582260132,0.624974906,10.68425941
78,DC01,2.246217728,2024-02-20 0:00:00,1.613255501,0.632962108,10.74687576
79,DC01,2.285625935,2024-02-21 0:00:00,1.644635439,0.640990555,10.70106792
80,DC01,2.325448036,2024-02-22 0:00:00,1.676389575,0.649058402,10.83128166
81,DC01,2.365670443,2024-02-23 0:00:00,1.708507061,0.657163262,10.82826042
82,DC01,2.40623951,2024-02-24 0:00:00,1.740960717,0.665278733,10.89267445
83,DC01,2.447174311,2024-02-25 0:00:00,1.773751855,0.673422456,10.9751091
84,DC01,2.488461971,2024-02-26 0:00:00,1.806869268,0.681592762,11.01912403
85,DC01,2.530090332,2024-02-27 0:00:00,1.840301991,0.689788222,11.06399441
86,DC01,2.572027922,2024-02-28 0:00:00,1.874030948,0.697996974,11.07947922
87,DC01,2.614228487,2024-02-29 0:00:00,1.908029675,0.706198692,11.11420727
88,EC01,1.708806276,2024-02-01 0:00:00,1.208961844,0.499844462,10.86370468
89,EC01,1.738670349,2024-02-02 0:00:00,1.232181668,0.506488681,10.87539387
90,EC01,1.769149184,2024-02-03 0:00:00,1.255922079,0.513227105,10.87794685
91,EC01,1.800262094,2024-02-04 0:00:00,1.280190945,0.520071208,10.85934067
92,EC01,1.832000375,2024-02-05 0:00:00,1.30498302,0.527017415,10.89749813
93,EC01,1.864359379,2024-02-06 0:00:00,1.330293775,0.534065545,10.98480129
94,EC01,1.897258162,2024-02-07 0:00:00,1.356082201,0.541176021,10.97585869
95,EC01,1.930750966,2024-02-08 0:00:00,1.382371664,0.548379302,11.04168415
96,EC01,1.963779926,2024-02-09 0:00:00,1.408517361,0.555262566,11.07484722
97,EC01,1.999505877,2024-02-10 0:00:00,1.436460137,0.56304574,11.09324551
98,EC01,2.034066439,2024-02-11 0:00:00,1.463891506,0.570175052,11.11931705
99,EC01,2.069761038,2024-02-12 0:00:00,1.492082834,0.577678084,11.16628361
100,EC01,2.105965376,2024-02-13 0:00:00,1.520720482,0.585244834,11.21998692
101,EC01,2.142663956,2024-02-14 0:00:00,1.549793124,0.592870831,11.19807339
102,EC01,2.179849148,2024-02-15 0:00:00,1.579292417,0.600556731,11.23601055
103,EC01,2.217507839,2024-02-16 0:00:00,1.609207749,0.60830009,11.23285103
104,EC01,2.255627871,2024-02-17 0:00:00,1.639528871,0.616099119,11.31804848
105,EC01,2.294168711,2024-02-18 0:00:00,1.670233727,0.623934925,11.37531185
106,EC01,2.333132267,2024-02-19 0:00:00,1.70131743,0.631814897,11.34445763
107,EC01,2.372508287,2024-02-20 0:00:00,1.732769966,0.639738321,11.31807899
108,EC01,2.412283897,2024-02-21 0:00:00,1.76458025,0.647703528,11.35111046
109,EC01,2.45243907,2024-02-22 0:00:00,1.796734333,0.655704618,11.38453579
110,EC01,2.492927551,2024-02-23 0:00:00,1.829206467,0.663721025,11.43844891
111,EC01,2.533765316,2024-02-24 0:00:00,1.861997366,0.671767771,11.44741058
112,EC01,2.574939013,2024-02-25 0:00:00,1.895095706,0.679843187,11.4699316
113,EC01,2.616435766,2024-02-26 0:00:00,1.928489923,0.687945783,11.46020317
114,EC01,2.658216,2024-02-27 0:00:00,1.962156296,0.696059644,11.51401711
115,EC01,2.700244665,2024-02-28 0:00:00,1.996072769,0.704171896,11.51298809
116,EC01,2.742541552,2024-02-29 0:00:00,2.030241966,0.712299526,11.56640339
117,EC02,1.74242413,2024-02-01 0:00:00,1.242349982,0.500074208,10.86370468
118,EC02,1.772564888,2024-02-02 0:00:00,1.265844107,0.506720841,10.91110897
119,EC02,1.803319693,2024-02-03 0:00:00,1.289857984,0.513461649,10.91128063
120,EC02,1.834706187,2024-02-04 0:00:00,1.31439805,0.520308256,10.92600727
121,EC02,1.866715193,2024-02-05 0:00:00,1.339458227,0.527256966,10.9744215
122,EC02,1.899341345,2024-02-06 0:00:00,1.365033746,0.534307659,11.02051544
123,EC02,1.932505608,2024-02-07 0:00:00,1.391084909,0.541420639,11.01157284
124,EC02,1.96625948,2024-02-08 0:00:00,1.417633057,0.548626482,11.04168415
125,EC02,1.999559402,2024-02-09 0:00:00,1.444047332,0.55551213,11.10609722
126,EC02,2.035524368,2024-02-10 0:00:00,1.472226143,0.563298166,11.12895966
127,EC02,2.070349455,2024-02-11 0:00:00,1.499919534,0.570429921,11.15264988
128,EC02,2.106286764,2024-02-12 0:00:00,1.528351068,0.577935576,11.20199871
129,EC02,2.14272809,2024-02-13 0:00:00,1.557223082,0.585504949,11.21998692
130,EC02,2.179657459,2024-02-14 0:00:00,1.586523771,0.593133628,11.22932339
131,EC02,2.217066526,2024-02-15 0:00:00,1.616244197,0.60082221,11.26726055
132,EC02,2.254941702,2024-02-16 0:00:00,1.646373272,0.608568311,11.26618385
133,EC02,2.293270111,2024-02-17 0:00:00,1.676900148,0.616370022,11.31804848
134,EC02,2.332011938,2024-02-18 0:00:00,1.707803488,0.62420857,11.37531185
135,EC02,2.371168375,2024-02-19 0:00:00,1.739077091,0.632091284,11.34445763
136,EC02,2.410727978,2024-02-20 0:00:00,1.770710588,0.640017509,11.35379314
137,EC02,2.450677872,2024-02-21 0:00:00,1.802692413,0.647985458,11.38236046
138,EC02,2.490997553,2024-02-22 0:00:00,1.835008264,0.655989289,11.41786957
139,EC02,2.53164196,2024-02-23 0:00:00,1.867633343,0.664008439,11.47178268
140,EC02,2.57262516,2024-02-24 0:00:00,1.900567055,0.672057986,11.48074341
141,EC02,2.613933563,2024-02-25 0:00:00,1.933797359,0.680136144,11.53659821
142,EC02,2.655553818,2024-02-26 0:00:00,1.967312336,0.688241482,11.52270317
143,EC02,2.6974473,2024-02-27 0:00:00,2.001089096,0.696358144,11.54973125
144,EC02,2.739579201,2024-02-28 0:00:00,2.035105944,0.704473197,11.51298809
145,EC02,2.781967402,2024-02-29 0:00:00,2.069363832,0.712603509,11.56640339
146,EC03,1.650725603,2024-02-01 0:00:00,1.15086925,0.499856383,10.86370468
147,EC03,1.680116415,2024-02-02 0:00:00,1.173614383,0.506501973,10.91110897
148,EC03,1.710126638,2024-02-03 0:00:00,1.196884751,0.513241887,10.91128063
149,EC03,1.740773201,2024-02-04 0:00:00,1.22068572,0.52008754,10.92600727
150,EC03,1.772047758,2024-02-05 0:00:00,1.245012522,0.527035296,10.9744215
151,EC03,1.803946257,2024-02-06 0:00:00,1.269861221,0.534085035,11.02051544
152,EC03,1.83639586,2024-02-07 0:00:00,1.295198679,0.541197121,11.01157284
153,EC03,1.869444489,2024-02-08 0:00:00,1.321042418,0.548402011,11.04168415
154,EC03,1.902115941,2024-02-09 0:00:00,1.346828818,0.555287123,11.10609722
155,EC03,1.93733108,2024-02-10 0:00:00,1.374259114,0.563071907,11.12895966
156,EC03,1.971532464,2024-02-11 0:00:00,1.401329279,0.570203125,11.15264988
157,EC03,2.006818056,2024-02-12 0:00:00,1.42911005,0.577707887,11.20199871
158,EC03,2.042624474,2024-02-13 0:00:00,1.457347989,0.585276425,11.21998692
159,EC03,2.078936815,2024-02-14 0:00:00,1.486032605,0.59290427,11.22932339
160,EC03,2.11574769,2024-02-15 0:00:00,1.515155554,0.600592017,11.26726055
161,EC03,2.153043747,2024-02-16 0:00:00,1.544706583,0.608337283,11.26618385
162,EC03,2.190814018,2024-02-17 0:00:00,1.574675679,0.61613822,11.31804848
163,EC03,2.229020357,2024-02-18 0:00:00,1.605044365,0.623975933,11.40864468
164,EC03,2.267664194,2024-02-19 0:00:00,1.635806441,0.631857872,11.3777914
165,EC03,2.3067348,2024-02-20 0:00:00,1.666951537,0.639783323,11.38950825
166,EC03,2.346219778,2024-02-21 0:00:00,1.698469281,0.647750497,11.38236046
167,EC03,2.386100054,2024-02-22 0:00:00,1.730346441,0.655753613,11.41786957
168,EC03,2.426333189,2024-02-23 0:00:00,1.762561083,0.663772047,11.47178268
169,EC03,2.466932058,2024-02-24 0:00:00,1.79511106,0.671820879,11.48074341
170,EC03,2.507883549,2024-02-25 0:00:00,1.827985168,0.679898381,11.53659821
171,EC03,2.549175024,2024-02-26 0:00:00,1.86117208,0.688003004,11.52270317
172,EC03,2.590769768,2024-02-27 0:00:00,1.894650817,0.69611901,11.54973125
173,EC03,2.632634878,2024-02-28 0:00:00,1.92840147,0.704233408,11.51298809
174,EC03,2.674786568,2024-02-29 0:00:00,1.962423325,0.712363124,11.56640339
175,KC01,1.590930939,2024-02-01 0:00:00,1.096196532,0.494734377,10.15460587
176,KC01,1.61996448,2024-02-02 0:00:00,1.11855185,0.50141263,10.21029854
177,KC01,1.64962256,2024-02-03 0:00:00,1.141436338,0.508186281,10.21094608
178,KC01,1.67989409,2024-02-04 0:00:00,1.164843917,0.515050113,10.23969078
179,KC01,1.710798621,2024-02-05 0:00:00,1.188781381,0.522017181,10.25348568
180,KC01,1.742329121,2024-02-06 0:00:00,1.2132442,0.529084802,10.28089523
181,KC01,1.774479151,2024-02-07 0:00:00,1.238228083,0.536251009,10.34022713
182,KC01,1.806942582,2024-02-08 0:00:00,1.263567686,0.543374836,10.33333302
183,KC01,1.83915031,2024-02-09 0:00:00,1.28892529,0.550225079,10.4151783
184,KC01,1.874382496,2024-02-10 0:00:00,1.316197395,0.55818516,10.42855835
185,KC01,1.908855438,2024-02-11 0:00:00,1.343187809,0.565667689,10.47941208
186,KC01,1.943290949,2024-02-12 0:00:00,1.370391846,0.572899044,10.46494865
187,KC01,1.978807926,2024-02-13 0:00:00,1.39830637,0.580501616,10.52007389
188,KC01,2.014842749,2024-02-14 0:00:00,1.426678181,0.588164508,10.53159428
189,KC01,2.051381588,2024-02-15 0:00:00,1.455497503,0.595884085,10.62264729
190,KC01,2.088416576,2024-02-16 0:00:00,1.484755754,0.603660703,10.66165257
191,KC01,2.125935555,2024-02-17 0:00:00,1.514443398,0.611492097,10.68379116
192,KC01,2.163927078,2024-02-18 0:00:00,1.544550657,0.619376421,10.76432896
193,KC01,2.202352047,2024-02-19 0:00:00,1.57505846,0.627293706,10.76534367
194,KC01,2.241215229,2024-02-20 0:00:00,1.605961919,0.63525337,10.85441017
195,KC01,2.28050518,2024-02-21 0:00:00,1.637251139,0.643254042,10.77472019
196,KC01,2.320209742,2024-02-22 0:00:00,1.668915749,0.651294053,10.9257822
197,KC01,2.360307693,2024-02-23 0:00:00,1.700941801,0.659365952,10.93144894
198,KC01,2.400760889,2024-02-24 0:00:00,1.733309031,0.667451978,11.00090218
199,KC01,2.441581011,2024-02-25 0:00:00,1.766015053,0.675566018,11.05554962
200,KC01,2.482755661,2024-02-26 0:00:00,1.79904902,0.683706522,11.07713318
201,KC01,2.524271488,2024-02-27 0:00:00,1.832399607,0.691872001,11.13231087
202,KC01,2.566087723,2024-02-28 0:00:00,1.866043925,0.700043738,11.13984203
203,KC01,2.608179092,2024-02-29 0:00:00,1.899965167,0.708213985,11.19159317
204,KC02,1.622445822,2024-02-01 0:00:00,1.127678037,0.494767815,10.83796215
205,KC02,1.6517483,2024-02-02 0:00:00,1.150302768,0.501445532,10.87208939
206,KC02,1.681672931,2024-02-03 0:00:00,1.173454285,0.508218646,10.89361858
207,KC02,1.712207913,2024-02-04 0:00:00,1.197126031,0.515081942,10.95448494
208,KC02,1.743374467,2024-02-05 0:00:00,1.221326113,0.522048414,10.94605446
209,KC02,1.775165915,2024-02-06 0:00:00,1.246050477,0.529115498,11.0039835
210,KC02,1.807575464,2024-02-07 0:00:00,1.271294355,0.536281049,11.03263474
211,KC02,1.840277553,2024-02-08 0:00:00,1.296873331,0.543404222,11.06516361
212,KC02,1.872671604,2024-02-09 0:00:00,1.322417855,0.550253689,11.07297993
213,KC02,1.908224821,2024-02-10 0:00:00,1.350011587,0.558213234,11.16974735
214,KC02,1.942940116,2024-02-11 0:00:00,1.377244949,0.565695107,11.17148781
215,KC02,1.977568865,2024-02-12 0:00:00,1.404643178,0.572925627,11.22623539
216,KC02,2.013315201,2024-02-13 0:00:00,1.432787895,0.580527484,11.26704311
217,KC02,2.049573183,2024-02-14 0:00:00,1.4613837,0.588189662,11.28180695
218,KC02,2.086328983,2024-02-15 0:00:00,1.490420461,0.595908463,11.30215836
219,KC02,2.123574018,2024-02-16 0:00:00,1.519889712,0.603684366,11.26817322
220,KC02,2.161296844,2024-02-17 0:00:00,1.549781919,0.611514986,11.35515404
221,KC02,2.199485779,2024-02-18 0:00:00,1.580087185,0.619398475,11.40588474
222,KC02,2.23809886,2024-02-19 0:00:00,1.610783815,0.627314985,11.42138004
223,KC02,2.277142286,2024-02-20 0:00:00,1.641868472,0.635273814,11.40870953
224,KC02,2.316604614,2024-02-21 0:00:00,1.673330903,0.643273652,11.33241177
225,KC02,2.356473923,2024-02-22 0:00:00,1.705160975,0.651312828,11.44858932
226,KC02,2.3967278,2024-02-23 0:00:00,1.737343907,0.659383833,11.47471809
227,KC02,2.437326193,2024-02-24 0:00:00,1.769857049,0.667469025,11.48215199
228,KC02,2.478282452,2024-02-25 0:00:00,1.802700281,0.67558223,11.52221584
229,KC02,2.519584417,2024-02-26 0:00:00,1.835862517,0.683721781,11.58755016
230,KC02,2.561218739,2024-02-27 0:00:00,1.869332314,0.691886425,11.53231144
231,KC02,2.603142023,2024-02-28 0:00:00,1.903084874,0.700057209,11.50074387
232,KC02,2.64532876,2024-02-29 0:00:00,1.937102199,0.708226502,11.54427147
233,KC03,1.628562927,2024-02-01 0:00:00,1.133467317,0.495095551,10.83796215
234,KC03,1.657925487,2024-02-02 0:00:00,1.156148195,0.501777172,10.87208939
235,KC03,1.687911153,2024-02-03 0:00:00,1.179356933,0.50855428,10.89361858
236,KC03,1.718508601,2024-02-04 0:00:00,1.203086972,0.515421629,10.95448494
237,KC03,1.749737024,2024-02-05 0:00:00,1.227344871,0.522392213,10.94605446
238,KC03,1.78158927,2024-02-06 0:00:00,1.252125859,0.52946341,11.0039835
239,KC03,1.814058423,2024-02-07 0:00:00,1.277425289,0.536633193,11.03263474
240,KC03,1.846831799,2024-02-08 0:00:00,1.30307126,0.543760538,11.06516361
241,KC03,1.87932837,2024-02-09 0:00:00,1.32871449,0.55061388,11.07297993
242,KC03,1.914893508,2024-02-10 0:00:00,1.356315374,0.558578193,11.16974735
243,KC03,1.949668407,2024-02-11 0:00:00,1.38360405,0.566064417,11.17148781
244,KC03,1.984389186,2024-02-12 0:00:00,1.411090016,0.57329911,11.22623539
245,KC03,2.020195961,2024-02-13 0:00:00,1.439290643,0.580905318,11.26704311
246,KC03,2.056514025,2024-02-14 0:00:00,1.467942119,0.588571966,11.28180695
247,KC03,2.093329191,2024-02-15 0:00:00,1.497033954,0.596295297,11.30215836
248,KC03,2.130632877,2024-02-16 0:00:00,1.526557326,0.60407567,11.23483944
249,KC03,2.168412924,2024-02-17 0:00:00,1.556502223,0.61191082,11.31943893
250,KC03,2.20665741,2024-02-18 0:00:00,1.58685863,0.619798899,11.37017059
251,KC03,2.245326519,2024-02-19 0:00:00,1.617606521,0.627719939,11.38804626
252,KC03,2.284424543,2024-02-20 0:00:00,1.648741126,0.635683417,11.40870953
253,KC03,2.323940039,2024-02-21 0:00:00,1.680252075,0.643687844,11.33241177
254,KC03,2.363860369,2024-02-22 0:00:00,1.712128639,0.65173167,11.44858932
255,KC03,2.404163837,2024-02-23 0:00:00,1.744356394,0.659807324,11.47471809
256,KC03,2.444811583,2024-02-24 0:00:00,1.776914477,0.667897105,11.48215199
257,KC03,2.485815763,2024-02-25 0:00:00,1.809800744,0.67601496,11.52221584
258,KC03,2.527163029,2024-02-26 0:00:00,1.84300375,0.684159279,11.58755016
259,KC03,2.568840504,2024-02-27 0:00:00,1.876511931,0.692328513,11.53231144
260,KC03,2.610806227,2024-02-28 0:00:00,1.910302162,0.700504065,11.50074387
261,KC03,2.653034925,2024-02-29 0:00:00,1.944356799,0.708678007,11.54427147
262,KC04,1.646830082,2024-02-01 0:00:00,1.151462913,0.495367169,10.83796215
263,KC04,1.67635119,2024-02-02 0:00:00,1.174300551,0.502050579,10.87208939
264,KC04,1.70649457,2024-02-03 0:00:00,1.197665215,0.508829415,10.89361858
265,KC04,1.737248421,2024-02-04 0:00:00,1.221549869,0.515698433,10.95448494
266,KC04,1.768632531,2024-02-05 0:00:00,1.245961785,0.522670805,10.94605446
267,KC04,1.800639629,2024-02-06 0:00:00,1.270895958,0.529743731,11.0039835
268,KC04,1.833262444,2024-02-07 0:00:00,1.29634726,0.536915243,10.99692059
269,KC04,1.866182089,2024-02-08 0:00:00,1.322137833,0.544044197,11.03183079
270,KC04,1.898807049,2024-02-09 0:00:00,1.347908139,0.55089885,11.04172993
271,KC04,1.934544563,2024-02-10 0:00:00,1.375679255,0.558865368,11.1340332
272,KC04,1.96946466,2024-02-11 0:00:00,1.403111339,0.566353381,11.17148781
273,KC04,2.004314423,2024-02-12 0:00:00,1.430724978,0.573589385,11.19052124
274,KC04,2.040260077,2024-02-13 0:00:00,1.459062696,0.581197381,11.23370934
275,KC04,2.076713562,2024-02-14 0:00:00,1.487847924,0.588865697,11.25055695
276,KC04,2.113660812,2024-02-15 0:00:00,1.517070174,0.596590698,11.26882553
277,KC04,2.151093245,2024-02-16 0:00:00,1.546720505,0.60437274,11.23483944
278,KC04,2.188998222,2024-02-17 0:00:00,1.576788664,0.612209618,11.31943893
279,KC04,2.227363825,2024-02-18 0:00:00,1.607264519,0.620099366,11.37017059
280,KC04,2.266149521,2024-02-19 0:00:00,1.638127327,0.628022134,11.38804626
281,KC04,2.305359602,2024-02-20 0:00:00,1.669372439,0.635987222,11.40870953
282,KC04,2.344982862,2024-02-21 0:00:00,1.700989485,0.643993318,11.33241177
283,KC04,2.385006428,2024-02-22 0:00:00,1.732967615,0.652038753,11.4152565
284,KC04,2.425408363,2024-02-23 0:00:00,1.765292287,0.660116076,11.44530678
285,KC04,2.466149092,2024-02-24 0:00:00,1.797941566,0.668207467,11.44881821
286,KC04,2.507241011,2024-02-25 0:00:00,1.830914021,0.676326931,11.52221584
287,KC04,2.548671007,2024-02-26 0:00:00,1.864198089,0.684472799,11.58755016
288,KC04,2.59042573,2024-02-27 0:00:00,1.897782207,0.692643642,11.53231144
289,KC04,2.632462978,2024-02-28 0:00:00,1.931642294,0.700820744,11.50074387
290,KC04,2.674757004,2024-02-29 0:00:00,1.965760708,0.708996177,11.54427147
291,LS01,1.617625475,2024-02-01 0:00:00,1.123002052,0.494623423,10.11889076
292,LS01,1.64688921,2024-02-02 0:00:00,1.145587564,0.501301587,10.14125156
293,LS01,1.676776648,2024-02-03 0:00:00,1.16870153,0.508075178,10.13677025
294,LS01,1.707276464,2024-02-04 0:00:00,1.192337394,0.51493901,10.20397663
295,LS01,1.738407493,2024-02-05 0:00:00,1.216501355,0.521906078,10.21502399
296,LS01,1.770162582,2024-02-06 0:00:00,1.241188765,0.528973758,10.28089523
297,LS01,1.802534461,2024-02-07 0:00:00,1.266394496,0.536139965,10.30689335
298,LS01,1.835216641,2024-02-08 0:00:00,1.291952729,0.543263912,10.2564106
299,LS01,1.86763978,2024-02-09 0:00:00,1.317525268,0.550114453,10.34375
300,LS01,1.903086066,2024-02-10 0:00:00,1.345011711,0.558074355,10.39009666
301,LS01,1.937769175,2024-02-11 0:00:00,1.372212172,0.565557003,10.47941208
302,LS01,1.972412944,2024-02-12 0:00:00,1.399624228,0.572788715,10.4292345
303,LS01,2.00813055,2024-02-13 0:00:00,1.427739263,0.580391347,10.48674107
304,LS01,2.044361115,2024-02-14 0:00:00,1.456306696,0.588054419,10.50034428
305,LS01,2.081090689,2024-02-15 0:00:00,1.485316396,0.595774174,10.58931351
306,LS01,2.118310452,2024-02-16 0:00:00,1.514759421,0.60355103,10.62831974
307,LS01,2.156008482,2024-02-17 0:00:00,1.544625878,0.611382604,10.64807701
308,LS01,2.194172621,2024-02-18 0:00:00,1.574905515,0.619267106,10.72861481
309,LS01,2.232764006,2024-02-19 0:00:00,1.605579495,0.627184629,10.73201084
310,LS01,2.271786928,2024-02-20 0:00:00,1.636642218,0.635144591,10.85441017
311,LS01,2.311228991,2024-02-21 0:00:00,1.668083549,0.643145502,10.77472019
312,LS01,2.35107851,2024-02-22 0:00:00,1.69989264,0.651185751,10.89244938
313,LS01,2.391313553,2024-02-23 0:00:00,1.732055664,0.659257948,10.89298725
314,LS01,2.431896448,2024-02-24 0:00:00,1.764552116,0.667344272,10.9675684
315,LS01,2.472837925,2024-02-25 0:00:00,1.797379255,0.67545867,11.02221584
316,LS01,2.514125347,2024-02-26 0:00:00,1.830525756,0.683599472,11.04380035
317,LS01,2.555745363,2024-02-27 0:00:00,1.863980055,0.691765308,11.09897804
318,LS01,2.597656965,2024-02-28 0:00:00,1.897719622,0.699937403,11.10412693
319,LS01,2.639835358,2024-02-29 0:00:00,1.931727409,0.708108008,11.19159317
320,LS02,1.633174181,2024-02-01 0:00:00,1.138709903,0.494464278,10.08317661
321,LS02,1.662564993,2024-02-02 0:00:00,1.161424637,0.501140296,10.14125156
322,LS02,1.692579508,2024-02-03 0:00:00,1.184667826,0.507911742,10.13677025
323,LS02,1.723206282,2024-02-04 0:00:00,1.208432913,0.514773369,10.16826248
324,LS02,1.7544626,2024-02-05 0:00:00,1.232724428,0.521738172,10.17656231
